customerID,churn_prediction,churn_probability,top_shap_features
1763-KUAAW,0,0.014207032,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'TotalCharges', 'it'], 'values': [-1.249751091003418, -1.1967049837112427, -0.6788280010223389, -0.33684059977531433, -0.2427329272031784]}"
1104-TNLZA,0,0.4553458,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'SentimentScore', 'tenure'], 'values': [1.1624195575714111, 0.6393826007843018, -0.5116985440254211, 0.3723936080932617, -0.372037410736084]}"
5195-KPUNQ,0,0.105765685,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'SentimentScore'], 'values': [-0.8698854446411133, -0.5951001048088074, 0.5479428172111511, -0.43534690141677856, -0.318871408700943]}"
0520-FDVVT,0,0.3707824,"{'features': ['MonthlyCharges', 'Contract', 'the', 'loving', 'TotalCharges'], 'values': [1.1894103288650513, -1.1522356271743774, 0.47447651624679565, -0.34071338176727295, -0.29059380292892456]}"
3439-GVUSX,1,0.5429836,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'customer', 'PhoneService'], 'values': [-1.022774577140808, 0.9691075682640076, 0.7559075355529785, -0.6046018004417419, 0.5159634351730347]}"
1444-VVSGW,0,0.16387442,"{'features': ['MonthlyCharges', 'tenure', 'is', 'OnlineSecurity', 'TotalCharges'], 'values': [0.8426708579063416, -0.47823333740234375, -0.462295800447464, -0.45584729313850403, 0.43310272693634033]}"
5712-PTIWW,1,0.6725589,"{'features': ['Contract', 'TechSupport', 'tenure', 'MonthlyCharges', 'TotalCharges'], 'values': [0.714154064655304, -0.5722519159317017, 0.5140474438667297, 0.4922292232513428, -0.37364745140075684]}"
5949-HGVJL,0,0.1312173,"{'features': ['Contract', 'TechSupport', 'tenure', 'SentimentScore', 'speed'], 'values': [0.6570941209793091, -0.4954396188259125, -0.4317934215068817, -0.32092151045799255, -0.27234476804733276]}"
5203-XEHAX,0,0.050839838,"{'features': ['Contract', 'SentimentScore', 'MonthlyCharges', 'tenure', 'OnlineSecurity'], 'values': [-0.9297788739204407, -0.5580369830131531, -0.47863492369651794, -0.42811325192451477, -0.3687306046485901]}"
1635-HDGFT,0,0.027850896,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'Dependents', 'PaymentMethod'], 'values': [-2.0594778060913086, -1.2122044563293457, 0.38851943612098694, -0.3720952272415161, -0.2590387463569641]}"
3315-TOTBP,1,0.64466673,"{'features': ['Contract', 'PaymentMethod', 'SentimentScore', 'OnlineSecurity', 'TotalCharges'], 'values': [0.7117875218391418, -0.4684872031211853, -0.24587899446487427, 0.23935803771018982, 0.22359038889408112]}"
8050-XGRVL,0,0.026406694,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'Dependents'], 'values': [-1.1098651885986328, -0.8351985216140747, -0.5812041759490967, -0.3849503993988037, -0.1973865032196045]}"
6661-HBGWL,1,0.91172343,"{'features': ['MonthlyCharges', 'Contract', 'EmojiCount', 'tenure', 'TechSupport'], 'values': [1.3251378536224365, 0.7087296843528748, 0.3957728445529938, -0.298774391412735, 0.22445890307426453]}"
1518-VOWAV,1,0.5477864,"{'features': ['Contract', 'OnlineSecurity', 'TechSupport', 'OnlineBackup', 'StreamingTV'], 'values': [0.6819576621055603, -0.5771795511245728, 0.2392972856760025, -0.22858476638793945, -0.17406590282917023]}"
9828-QHFBK,0,0.36817208,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'OnlineSecurity', 'PaymentMethod'], 'values': [-0.8991384506225586, 0.6477708220481873, -0.5722246766090393, -0.5684835910797119, 0.34633010625839233]}"
3908-MKIMJ,0,0.03295235,"{'features': ['Contract', 'MonthlyCharges', 'PhoneService', 'OnlineSecurity', 'tenure'], 'values': [-1.9878573417663574, -0.6959182620048523, 0.5265375971794128, -0.46696755290031433, -0.46641620993614197]}"
5012-YSPJJ,0,0.04828189,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'hai', 'TechSupport'], 'values': [-1.0257365703582764, 0.5730104446411133, -0.5363828539848328, -0.5005710124969482, -0.4769049286842346]}"
5909-ECHUI,1,0.88151425,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'OnlineSecurity', 'the'], 'values': [1.156205654144287, 0.7640022039413452, -0.5338411331176758, 0.24103158712387085, -0.19742590188980103]}"
1309-BXVOQ,1,0.8333959,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'MultipleLines', 'gender'], 'values': [1.5266754627227783, 0.6465555429458618, -0.43426570296287537, 0.24053478240966797, -0.19544419646263123]}"
6728-VOIFY,0,0.14212684,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'TotalCharges', 'OnlineSecurity'], 'values': [-0.9666322469711304, -0.925860583782196, 0.4895896017551422, 0.2978532910346985, 0.29700735211372375]}"
9317-WZPGV,1,0.9465878,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'PaymentMethod'], 'values': [0.8905500173568726, 0.7281802296638489, 0.38847818970680237, 0.276367723941803, 0.274067759513855]}"
4891-NLUBA,0,0.037553914,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'done'], 'values': [-1.442347526550293, -0.7627541422843933, -0.5681326389312744, -0.4551306664943695, 0.43310385942459106]}"
2856-HYAPG,1,0.72432405,"{'features': ['the', 'tenure', 'Contract', 'features', 'TechSupport'], 'values': [-1.159650206565857, 1.0905307531356812, 0.7960901856422424, -0.299265593290329, 0.16974234580993652]}"
8969-PRHFK,0,0.033182837,"{'features': ['Contract', 'MonthlyCharges', 'PaymentMethod', 'TotalCharges', 'StreamingMovies'], 'values': [-1.1437923908233643, -0.918150782585144, -0.24169446527957916, -0.2219616025686264, -0.18236733973026276]}"
0661-KQHNK,0,0.03208186,"{'features': ['MonthlyCharges', 'Contract', 'TotalCharges', 'Dependents', 'StreamingMovies'], 'values': [-1.5086241960525513, -1.1349796056747437, -0.2793314456939697, -0.27819013595581055, -0.1979190558195114]}"
8709-KRDVL,1,0.83445024,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'SentimentScore', 'OnlineBackup'], 'values': [1.1414642333984375, 0.756135880947113, -0.46552449464797974, 0.26061680912971497, -0.2275126874446869]}"
4488-PSYCG,0,0.12745225,"{'features': ['MonthlyCharges', 'the', 'Contract', 'TechSupport', 'PaymentMethod'], 'values': [-1.0699012279510498, -0.9327674508094788, 0.6219172477722168, -0.20914983749389648, 0.178410604596138]}"
1427-VERSM,0,0.2561893,"{'features': ['tenure', 'MonthlyCharges', 'TechSupport', 'Contract', 'SentimentScore'], 'values': [-1.22296941280365, 0.9679717421531677, -0.7031952738761902, 0.5320638418197632, -0.3009290099143982]}"
9801-NOSHQ,0,0.029615976,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'tenure', 'SentimentScore'], 'values': [-1.0798479318618774, -0.7788218259811401, -0.3585960865020752, -0.333040326833725, -0.3003331124782562]}"
6339-YPSAH,0,0.43244794,"{'features': ['Contract', 'frustrated', 'DeviceProtection', 'so', 'MonthlyCharges'], 'values': [0.8548926711082458, -0.46297383308410645, -0.341431587934494, -0.3324577808380127, -0.2068376988172531]}"
3621-CEOVK,1,0.8488099,"{'features': ['MonthlyCharges', 'Contract', 'OnlineBackup', 'SeniorCitizen', 'disappointed'], 'values': [1.419518232345581, 0.7590304613113403, -0.26473715901374817, -0.17365886270999908, -0.16868656873703003]}"
6906-ANDWJ,1,0.55346113,"{'features': ['Contract', 'Dependents', 'PaymentMethod', 'hai', 'bill'], 'values': [0.7167185544967651, -0.5762348771095276, -0.27252519130706787, 0.25578147172927856, -0.24234849214553833]}"
2159-TURXX,0,0.1399838,"{'features': ['MonthlyCharges', 'Contract', 'SentimentScore', 'tenure', 'TotalCharges'], 'values': [-0.99150550365448, 0.6687429547309875, -0.44731393456459045, 0.412049263715744, -0.33790460228919983]}"
1548-FEHVL,0,0.46917108,"{'features': ['MonthlyCharges', 'tenure', 'OnlineSecurity', 'Contract', 'kabhi'], 'values': [1.2225264310836792, -0.990492582321167, -0.5888559818267822, 0.4930340349674225, -0.4018532931804657]}"
3795-CAWEX,0,0.0769257,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'OnlineSecurity', 'Dependents'], 'values': [-1.935896635055542, 0.7996034026145935, 0.4981875419616699, -0.4364091157913208, -0.41878196597099304]}"
6215-NQCPY,1,0.82344264,"{'features': ['MonthlyCharges', 'Contract', 'OnlineSecurity', 'ever', 'gender'], 'values': [1.298108696937561, 0.735237717628479, -0.3808024823665619, 0.2217807024717331, -0.22152777016162872]}"
5647-URDKA,0,0.009696006,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'drops', 'Dependents'], 'values': [-2.125417947769165, -0.8260539174079895, -0.3184950649738312, -0.30217328667640686, -0.27801692485809326]}"
2229-DPMBI,0,0.007970192,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'Dependents', 'TotalCharges'], 'values': [-2.1269724369049072, -1.091981053352356, -0.48246079683303833, -0.29597190022468567, -0.20972175896167755]}"
9626-WEQRM,0,0.17443502,"{'features': ['MonthlyCharges', 'OnlineSecurity', 'Contract', 'PaymentMethod', 'PhoneService'], 'values': [-1.2819428443908691, -0.7426073551177979, 0.6648615598678589, -0.6561232805252075, 0.40918973088264465]}"
2188-SXWVT,0,0.016945468,"{'features': ['Contract', 'MonthlyCharges', 'the', 'tenure', 'PaymentMethod'], 'values': [-1.1425427198410034, -0.6569278240203857, -0.6310676336288452, -0.5844888091087341, -0.3222407400608063]}"
6258-PVZWJ,0,0.010125206,"{'features': ['Contract', 'tenure', 'it', 'TechSupport', 'OnlineSecurity'], 'values': [-1.9732991456985474, -0.6271331906318665, 0.42209580540657043, -0.40907496213912964, -0.4016318917274475]}"
1094-BKOSX,0,0.0625644,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'TechSupport', 'PhoneService'], 'values': [-0.6945536732673645, -0.685125470161438, -0.5149447917938232, -0.44372668862342834, 0.3516913056373596]}"
6969-MVBAI,1,0.8609039,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'is', 'SeniorCitizen'], 'values': [0.9134706258773804, 0.5363233685493469, 0.4037158191204071, -0.33009693026542664, -0.2595207989215851]}"
2978-XXSOG,0,0.25568828,"{'features': ['Contract', 'OnlineSecurity', 'PaymentMethod', 'MonthlyCharges', 'SentimentScore'], 'values': [0.6761825680732727, -0.6237274408340454, -0.5589724779129028, -0.5143947005271912, 0.23077040910720825]}"
2342-CKIAO,0,0.16807663,"{'features': ['MonthlyCharges', 'Contract', 'TotalCharges', 'service', 'tenure'], 'values': [-1.3392244577407837, 0.7079483866691589, -0.388671875, -0.33627796173095703, 0.3291536271572113]}"
6953-PBDIN,0,0.032524128,"{'features': ['Contract', 'tenure', 'TechSupport', 'MonthlyCharges', 'TotalCharges'], 'values': [-1.9574474096298218, -0.5163763165473938, -0.39479464292526245, -0.38687607645988464, 0.3566456437110901]}"
3898-BSJYF,0,0.058128122,"{'features': ['Contract', 'OnlineSecurity', 'MonthlyCharges', 'TechSupport', 'the'], 'values': [-1.0795842409133911, -0.4174751937389374, -0.3411148190498352, -0.283832848072052, -0.23889723420143127]}"
3938-YFPXD,0,0.028765291,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TotalCharges', 'OnlineBackup'], 'values': [-1.953110694885254, -1.3805484771728516, -0.3727234899997711, 0.2997611463069916, 0.24429571628570557]}"
7696-AMHOD,0,0.11615967,"{'features': ['Contract', 'tenure', 'Dependents', 'InternetService', 'OnlineBackup'], 'values': [-0.9335220456123352, -0.43040692806243896, -0.3031168580055237, 0.27780309319496155, -0.22809532284736633]}"
2453-SAFNS,0,0.051727172,"{'features': ['Contract', 'tenure', 'TechSupport', 'InternetService', 'PaymentMethod'], 'values': [-1.1950783729553223, -0.6380012035369873, -0.27315402030944824, 0.26188650727272034, -0.2230699062347412]}"
9558-IHEZX,0,0.021865305,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'OnlineBackup'], 'values': [-2.1595561504364014, -1.4455265998840332, 1.14579176902771, -0.4932857155799866, -0.2865165174007416]}"
9617-UDPEU,0,0.031141924,"{'features': ['MonthlyCharges', 'Contract', 'PaymentMethod', 'TotalCharges', 'StreamingMovies'], 'values': [-1.3368061780929565, -1.19434654712677, -0.24731160700321198, -0.19776782393455505, -0.18595671653747559]}"
6340-DACFT,0,0.015969196,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'StreamingTV'], 'values': [-2.036862373352051, -1.099571704864502, -0.4678977131843567, -0.34877052903175354, 0.07668869197368622]}"
4955-VCWBI,0,0.040819842,"{'features': ['Contract', 'MonthlyCharges', 'kabhi', 'service', 'bilkul'], 'values': [-0.9933269619941711, -0.7985599040985107, -0.3836420178413391, 0.3833502233028412, -0.335473895072937]}"
6813-GZQCG,0,0.0102802785,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'customer'], 'values': [-1.8332089185714722, -1.2342771291732788, -0.4719388782978058, -0.3620412349700928, -0.23933859169483185]}"
7426-GSWPO,0,0.19826703,"{'features': ['tenure', 'MonthlyCharges', 'OnlineSecurity', 'Contract', 'OnlineBackup'], 'values': [-1.1639392375946045, 0.9378221035003662, -0.7296144366264343, 0.5840268135070801, -0.25618642568588257]}"
3389-KTRXV,0,0.037221532,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'PaymentMethod', 'much'], 'values': [-1.653740644454956, -1.104401707649231, -0.33469998836517334, -0.30938175320625305, 0.30495575070381165]}"
3118-UHVVQ,0,0.018204724,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TotalCharges', 'customer'], 'values': [-2.1979551315307617, -1.0399655103683472, -0.4999437928199768, -0.4315658509731293, 0.14028790593147278]}"
1031-IIDEO,1,0.9464617,"{'features': ['tenure', 'Contract', 'OnlineSecurity', 'SentimentScore', 'but'], 'values': [1.2179547548294067, 0.9178413152694702, 0.243429496884346, -0.23484709858894348, -0.19954724609851837]}"
5832-XKAES,1,0.62715304,"{'features': ['the', 'Contract', 'tenure', 'TechSupport', 'features'], 'values': [-0.9967232942581177, 0.7831929922103882, 0.45503729581832886, 0.18359436094760895, -0.1660008728504181]}"
3205-MXZRA,0,0.023319194,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'tenure', 'TotalCharges'], 'values': [-1.08040189743042, -0.8181380033493042, -0.6040753126144409, -0.4343874156475067, -0.3461661636829376]}"
4701-AHWMW,0,0.047960117,"{'features': ['TechSupport', 'tenure', 'MonthlyCharges', 'PhoneService', 'Contract'], 'values': [-1.085372805595398, -0.9771595597267151, -0.759086012840271, 0.5010905265808105, 0.47917479276657104]}"
8317-BVKSO,0,0.09051505,"{'features': ['MonthlyCharges', 'Contract', 'TotalCharges', 'drops', 'tenure'], 'values': [-0.8970733880996704, 0.631680965423584, -0.40624409914016724, -0.3482735753059387, -0.24981875717639923]}"
5702-KVQRD,0,0.016761985,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'ever'], 'values': [-2.021690845489502, -1.234154462814331, -0.32716238498687744, -0.3209535777568817, 0.29104217886924744]}"
0083-PIVIK,0,0.03233523,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'InternetService'], 'values': [-0.9272964596748352, -0.7574648261070251, -0.5963181257247925, -0.31408292055130005, 0.3103621006011963]}"
9210-IAHGH,1,0.66888773,"{'features': ['Contract', 'tenure', 'TechSupport', 'customer', 'support'], 'values': [0.7071696519851685, 0.4392106235027313, -0.3309011161327362, -0.29757383465766907, -0.2681695818901062]}"
6169-PGNCD,0,0.024048826,"{'features': ['Contract', 'tenure', 'great', 'OnlineSecurity', 'SentimentScore'], 'values': [-1.6123641729354858, -0.6384185552597046, 0.4631231129169464, -0.3941665589809418, -0.3161776065826416]}"
0023-XUOPT,1,0.6667634,"{'features': ['Contract', 'MonthlyCharges', 'drops', 'OnlineBackup', 'DeviceProtection'], 'values': [0.7609265446662903, 0.637795627117157, -0.47650906443595886, -0.24181701242923737, -0.15821115672588348]}"
4592-IWTJI,1,0.60046434,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'OnlineSecurity', 'Dependents'], 'values': [-1.019810438156128, 0.7811279296875, 0.7758479118347168, -0.5085877180099487, -0.4447019398212433]}"
4909-JOUPP,0,0.015541012,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'hai', 'TotalCharges'], 'values': [-2.0017244815826416, -1.5579642057418823, 1.0110045671463013, -0.5677272081375122, 0.4177914559841156]}"
4657-FWVFY,0,0.20651667,"{'features': ['MonthlyCharges', 'Dependents', 'Contract', 'SentimentScore', 'tenure'], 'values': [0.8375824093818665, -0.7349763512611389, 0.6299857497215271, -0.5283933877944946, -0.5204808712005615]}"
2257-BOVXD,0,0.35979035,"{'features': ['TechSupport', 'Contract', 'MonthlyCharges', 'StreamingTV', 'TotalCharges'], 'values': [-0.6794754266738892, 0.6352160573005676, -0.5028883814811707, -0.2467423677444458, 0.2148369699716568]}"
7729-JTEEC,0,0.40735003,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'drops', 'slow'], 'values': [-0.7660796046257019, 0.6640474200248718, -0.48174726963043213, -0.3974926471710205, -0.2917521595954895]}"
7632-MNYOY,1,0.761612,"{'features': ['MonthlyCharges', 'TotalCharges', 'Contract', 'very', 'tenure'], 'values': [1.2544527053833008, 0.6502780914306641, -0.520478367805481, 0.3414623439311981, -0.32626819610595703]}"
6518-LGAOV,1,0.8712236,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'tenure', 'MultipleLines'], 'values': [1.4567899703979492, 0.6811172366142273, -0.32540076971054077, -0.22582705318927765, 0.19420157372951508]}"
7242-QZLXF,1,0.8454823,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'Dependents', 'PhoneService'], 'values': [-1.294335126876831, 0.9319425225257874, 0.814523458480835, -0.5338834524154663, 0.45958390831947327]}"
4576-CSAJH,0,0.25265688,"{'features': ['Contract', 'TotalCharges', 'MonthlyCharges', 'OnlineSecurity', 'support'], 'values': [-0.9974229335784912, 0.29020410776138306, -0.25774669647216797, 0.24015843868255615, -0.21086937189102173]}"
1000-AJSLD,1,0.65196025,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'SentimentScore', 'PaymentMethod'], 'values': [0.9871589541435242, 0.7847070693969727, -0.5969625115394592, 0.24489812552928925, -0.2100360095500946]}"
9696-RMYBA,0,0.44332302,"{'features': ['the', 'Contract', 'tenure', 'PaymentMethod', 'OnlineSecurity'], 'values': [-0.9369662404060364, 0.7580508589744568, 0.6500018239021301, -0.5395936369895935, 0.16593509912490845]}"
8690-UPCZI,0,0.042803142,"{'features': ['Contract', 'every', 'bills', 'MonthlyCharges', 'TotalCharges'], 'values': [-0.8314868211746216, 0.5426424145698547, -0.4918499290943146, -0.41855931282043457, -0.40775159001350403]}"
1062-LHZOD,1,0.7567954,"{'features': ['tenure', 'Contract', 'the', 'PaymentMethod', 'SentimentScore'], 'values': [1.1147021055221558, 0.6759917736053467, -0.6286008954048157, -0.2924521565437317, 0.2662464678287506]}"
9770-LXDBK,0,0.14677341,"{'features': ['MonthlyCharges', 'SentimentScore', 'Contract', 'tenure', 'TotalCharges'], 'values': [-1.2538950443267822, -0.9934630990028381, 0.6851505637168884, 0.5326210260391235, -0.2557148337364197]}"
